question,answer,level
"( 연의, 사서 공통 ) 조조의 아들 중, 맨손으로 맹수를 때려 죽일 수 있었던 사람의 이름은?",조창,hard
"( 연의, 사서 공통 ) 조환은 ㅁ제의 손자였다.",무,very hard
"( 연의, 사서 공통 ) 강천 어귀에서 양흔과 전투를 벌인 사람의 이름은?",강유,super hard
"( 연의, 사서 공통 ) ㅁㅁ교위 충집은 동승의 조조 주살 모의에 가담했다.",장수,super hard
"( 연의, 사서 공통 ) 제갈량은 등지와 _____에게 위나라 군대를 기만하고 묶어두는 역할을 주어 기곡으로 진출하게 했다.",조운,hard
"( 연의 ) 청낭서의 대부분이 불타버렸기 때문에 거기에 적혀있던 의술이 대부분 전해지지 못하고, 불에 타지 않은 한 두장에 실려있는 ""닭이나 돼지를 ㅁㅁ하는 법"" 만 전해졌다.",거세,super hard
"( 연의 ) 제갈량은 사마의가 관직을 삭탈당하고 고향으로 돌아갔다는 소식을 듣자, ""내가 위나라를 치려고 한지 오래 되었는데, 사마의가 옹주와 ㅁ주의 병력을 지휘하고 있어서 실천하지 못했으나, 이제는 걱정할 것이 없다"" 고 말하고 다음날 출사표를 올렸다.",양,hard
"( 연의, 사서 공통 ) 도겸의 뒤를 이어 서주를 다스리던 유비를 만나보고, 동생이라고 부른 사람의 이름은?",여포,medium
"( 연의 ) 제갈량이 그 밖에 손권의 다른 말은 없었는지 묻자, 손권이 위연에 대해 한 말을 전해준 사람의 이름은?",비의,very hard
"( 연의, 사서 공통 ) 원술은 한섬과 양봉과 함께 여포를 공격했는데, 이때 원술군과 여포군 중 승리하여 상대를 패퇴시킨 쪽은 _____군이다.",여포,hard
"( 연의 ) 위연은 머리에 뿔이 생기는 꿈을 꾸었는데, ㅁㅁ사마 조직은 그 꿈이 길몽이라고 말해주었다.",행군,super hard
( 사서 ) 마등의 아버지의 이름은?,마평,very hard
"( 연의 ) 조조는 가후의 반대에도 불구하고, _____에게 ""길평 같은 자"" 라며 옥에 가두었다.",화타,hard
( 사서 ) 오광의 본관이 있는 주는 ㅁㅁ이다.,연주,super hard
( 사서 ) 곽승의 출신지는 형주 ___군이다.,남양,super hard
"( 연의 ) 황제 유비가 마안산을 탈출하여 달아나고 있었는데, 추격해 온 주연이 길을 막자 _____하고 관흥이 나아가 싸웠으나, 적이 쏘는 화살에 중상을 입었다.",장포,very hard
"( 연의 ) 유비군이 형주 남부의 영릉군을 공격하기 위해 다가오자, 유도가 불러 대책을 의논한 사람의 이름은?",유현,hard
"( 연의 ) 여포가 진등의 계략에 당해 서주성도 소패성도 잃은 상태로 하비성으로 가자, 관우는 ""그간 해주 쪽에 주둔하고 있었다"" 고 _____에게 말했다.",장비,very hard
"( 연의, 사서 공통 ) 오나라의 신하인 장미를 죽인 사람의 이름은?",공손연,very hard
( 사서 ) 여거는 여남군 ___현 사람이다.,세양,super hard
( 연의 ) 기령의 삼첨도는 무게가 ___근이었다.,50,super hard
"( 연의 ) 감녕을 얻은 손권이 다시 황조를 공격했을 때, 손권군의 대도독은 주유, 전부의 선봉은 여몽이 맡은 이 전투에서, 손권이 감녕과 함께 부장으로 삼은 사람의 이름은?",동습,very hard
( 사서 ) 신창의 자는 ㅁㅁ이다.,태옹,super hard
"( 연의 ) 곡식을 수확하러 나왔다가 홀로되어 잡힌 촉나라 병사를 통해서, 강유와 위연과 마대가 제갈량처럼 꾸몄음을 알게 되자 탄식한 사람의 이름은?",사마의,hard
"( 연의 ) 번건이 ""정문의 항복이 거짓임을 어떻게 알았느냐"" 고 묻자, 제갈량은 ""사람을 함부로 쓰지 않는 자가 _____이며, 그가 진랑을 전장군으로 세웠다면 진랑의 무예가 뛰어날텐데, 정문과 겨룬 장수는 쉽게 당했으니 진랑이 아니며, 따라서 정문의 항복이 거짓임을 알았다"" 고 대답했다.",사마의,hard
"( 연의, 사서 공통 ) 손권이 ""어찌하여 백제의 수비를 강화했느냐"" 고 묻자, ""사세상 당연한 일이니, 서로 추궁할 일이 아니다"" 라고 대답한, 촉한의 사신의 이름은?",종예,very hard
"( 사서 ) 사마의가 ""병주에 가면 방비를 잘 하라"" 고 말하며 못 알아듣는 연기를 하자, 이승은 ""병주가 아니라 ㅁ주"" 라고 말했다.",형,very hard
"( 연의 ) 동작대의 준공을 경축하는 자리에서 활쏘기 시합이 열렸는데, 장합은 ㅁ색 전포를 입고 조홍의 다음으로 나와, 말을 타고 달리다가 몸을 뒤집고 등 뒤로 화살을 쏘아 과녁을 맞혔다.",녹,super hard
"( 연의 ) 꿈에서 머리를 풀고 검은 옷을 입은 배나무의 신령이 휘두른 칼을 맞아 비명을 지르며 깨어났으며, 이후로 심한 두통을 앓은 사람의 이름은?",조조,hard
"( 연의 ) 관도의 회전에서, 장합, 허저, 고람과 어우러져 겨루었으나 승부를 내지 못한 조조군의 장수의 이름은?",장료,very hard
"( 연의 ) 황제 유비가 더위 때문에 진영을 숲으로 옮긴다는 보고를 받은 _____하고 한당은, 육손을 찾아가 이 사실을 알렸다.",주태,very hard
"( 연의 ) 기주의 원소에게 가서 의탁하려 했으나, 원소가 안량에게 5만의 병력을 주어 조조를 돕게 했다는 소식을 듣고 포기한 사람의 이름은?",여포,very hard
"( 연의 ) 제갈량이 마속과 함께 위나라 정벌에 나섰을 때, 전장군이자 정남장군이었던 촉한의 신하의 이름은?",유파,very hard
"( 연의, 사서 공통 ) 위나라가 아직 한나라의 봉국이었을 때, 후작 작위가 신설 및 재정비되었는데, 그 중 ㅁㅁ후는 19급에 해당되었다.",관내,super hard
"( 연의 ) 동승, 왕자복, 충집, 오석, 마등, 길평, 유비와 함께 조조를 죽이는 계획에 가담하여 의장에 이름을 올린 사람의 이름은?",오자란,hard
"( 연의 ) 서황이 사마의의 선봉이 되어 진군하고 있을 때, _____의 심복은 제갈량의 편지를 가지고 있다가 붙잡혀 사마의에게 끌려갔는데, ""너를 죽이지 않을테니 모두 이야기하라"" 는 사마의의 말을 듣고는 결국 모든 일을 실토했다.",맹달,hard
"( 연의, 사서 공통 ) 관우가 살아있을 때, 손권은 여몽에게 서주를 점령하는 일에 대해 의논을 했는데, ""서주를 지금 치면 이길 수는 있으나 지키기 어려우니, 대신 ㅁ주를 점령해야 한다"" 는 여몽의 대답을 듣고 그에 따랐다.",형,hard
"( 연의 ) 소관에 갔다가 돌아와서는, ""태산의 도적들이 배반했다"" 고 여포에게 거짓말을 한 사람의 이름은?",진등,hard
"( 연의 ) 제갈량은 동오로 갔다가 손권의 부하들과 설전을 했는데, _____의 질문에 대해 제갈량은, 조조군의 상당수가 원래 원소와 유표의 오합지졸이니 걱정할 필요 없다고 대답했다.",우번,very hard
"( 연의, 사서 공통 ) 장막과 여포가 연주를 공격하자 조조가 서주 공격을 그만두고 돌아왔는데, 이때 조조의 근거지 중 여포에게 넘어가지 않은 세 현은 순욱과 정욱이 지켜낸 견성현, 동아현, ___현이었다.",범,super hard
"( 연의 ) 조조는 동탁 암살에 실패하고 진궁과 함께 도망치다가 예전에 아는 사이였던 _____의 집에 묵었는데, 이때 오해하여 그와 그의 일가족을 죽였다.",여백사,medium
"( 연의 ) 정군산을 함락시키기 위해 출진하려는 황충을 급히 말린 제갈량은 ""관우를 불러와서 하후연을 상대해야한다"" 고 말했는데, 그러자 황충이 스스로를 수백년 전의 인물인 _____에 비교하며 임무를 달성할 수 있다고 주장했다.",염파,very hard
"( 연의 ) 정군산에서 이루어진 포로교환에서 하후상이 화살을 맞자 달려나온 하후연과 겨루었으며, 하후연이 신호인 징소리를 따라 싸움을 멈추고 진영으로 돌아가자, 기세를 타고 추격한 장수의 이름은?",황충,hard
"( 연의 ) 조방이 황제이던 때, _____에게는 5백 여명의 문객이 있었다.",조상,very hard
"( 연의 ) 위나라 군대가 기산으로 오자 촉한의 병사들은 그곳을 구원하러 가는 시늉을 했는데, 이를 본 사마의는 _____하고 사마사하고 중군을 이끌고 상방곡으로 갔다.",사마소,hard
"( 연의 ) 오반은 병력을 1/___로 나누어 뗏목에 태워 부교를 불사르려 했는데, 장호와 악침의 병력들이 강기슭에서 화살을 쏘았기에 그렇게 할 수가 없었다.",2,very hard
"( 연의 ) 한중의 전투 중에 허저가 장비의 창에 찔려 상처를 입자, 조조와 유비는 다시 한 번 직접 군을 이끌고 마주보고 진을 쳤는데, 이 때 유봉과 겨룬 장수의 이름은?",서황,hard
"( 연의, 사서 공통 ) 동탁은 _____의 말을 들어보고는, 그가 지금의 황제보다 똑똑하다고 여겨 황제를 바꿀 뜻을 품었다.",유협,very hard
"( 연의, 사서 공통 ) 관구검과 함께 반란을 일으킨 문흠은, 전황이 불리해지자 ㅁ나라에 귀순하기 위해 손준에게 갔다.",오,hard
"( 연의, 사서 공통 ) 제갈량이 황제 유선의 휘하에서 승상직을 수행 중일 때, 우장군이었던 촉한의 신하의 이름은?",고상,very hard
"( 사서 ) 여포가 연주를 공략했을 때, 조조의 근거지 중 여포에게 넘어가지 않은 세 거점 중 견성을 지키고 있던 사람의 이름은?",순욱,super hard
"( 연의 ) 유비가 원소에게 의탁하고 있을 때, 조조는 잠시 자신의 수하로 있는 관우에게 ㅁㅁ을 담을 주머니를 선물했다.",수염,hard
"( 연의 ) 이숙은 정원의 부하인 여포에게 ""_____의 휘하로 갈 수 있는 쉬운 방법이 있다"" 고 말했다.",동탁,hard
"( 연의, 사서 공통 ) 가충은 장남을 후계자로 세우라고 _____에게 말했다.",사마소,very hard
"( 연의, 사서 공통 ) 동탁은 ㅁ나라의 황제들과 황후들과 황비들이 묻힌 능묘를 파헤쳐 보물을 도굴하도록 했다.",한,hard
( 연의 ) 부첨은 사릉철간으로 이붕의 ㅁㅁ을 때렸다.,얼굴,super hard
"( 연의 ) 강유의 촉한군과 사마망의 위군이 전투를 벌였을 때, 왕진과 겨루어 승리한 장수의 이름은?",부첨,super hard
"( 연의, 사서 공통 ) 육손과 제갈근을 강하, 면구에 주둔하도록 하고, 손소와 장승에게는 ___군, 회양으로 진군하도록 하며, 자신은 대군을 인솔하여 합비 신성을 포위하려는 것이 손권의 의도였다.",광릉,very hard
"( 연의, 사서 공통 ) 좌자는 연회 도중에, 멀리 떨어진 송강에 서식하는 농어를 잡아서 바쳤는데, 그 연회를 베푼 사람의 이름은?",조조,hard
"( 연의 ) 제갈량이 ""앞장서서 적과 싸우는 건 편장이나 비장들이 할 일이며, 당신이 지원해야 할 가정은 양평관으로 가는 요충지이고 한중의 목구멍 같은 곳이니, 이는 매우 중요한 임무를 맡은 것"" 이라고 말하자, 기뻐하며 병력을 이끌고 임무를 수행하러 떠난 사람의 이름은?",위연,hard
"( 연의, 사서 공통 ) 유비는 유장의 항복을 받고 촉을 평정했을 때, _____에게 촉군태수의 관직을 내렸다.",법정,super hard
"( 연의, 사서 공통 ) 장막과 여포가 연주를 공격하자 조조가 서주에서 돌아왔는데, 조조의 부하인 _____하고 순욱이 겨우 견성현, 동아현, 범현 세 고을만 지키고 있었다.",정욱,very hard
"( 연의, 사서 공통 ) 유봉이 유씨성으로 고치기 전의 성은?",구,hard
"( 연의, 사서 공통 ) 여범의 자는 ㅁㅁ이다.",자형,very hard
"( 연의, 사서 공통 ) 괴상한 고깃덩인가 나타나자 점쟁이가 ""형체는 있으나 완전하지 않고, 소리를 내지 못한다는 것은 그 나라가 멸망하려는 것"" 이라고 말했는데, 그곳은 군웅인 _____의 세력권이었다.",공손연,super hard
"( 연의, 사서 공통 ) 유선은 태복 장현을 _____에게 보내어 ""항복하라"" 고 명령했다.",강유,super hard
"( 연의, 사서 공통 ) 장수군의 기습에 조앙과 조안민, 전위를 잃고 빠져나와 군사를 수습하던 조조에게 간 일부 청주병들로부터 모함당하였으나, 적의 공격에 대비를 다 하고 나서야 조조에게 나아가 진술하여 조조에게 칭찬을 들은 장수의 이름은?",우금,hard
"( 연의 ) 한중의 전투에서, 야곡에 주둔하던 조조는 어느 날 식사를 하고 있었는데, 하후돈이 막사 안으로 들어와 야간 암구호를 정해달라고 말하자 ""ㅁㅁ""이라고 말했다.",계륵,hard
"( 연의, 사서 공통 ) 자신이 전하려는 숨은 뜻을 깨닫지 못하고 자신에게 활을 쏘려는 문흠을 보고는, 울고 돌아간 사람의 자는 ㅁㅁ이다.",대목,super hard
"( 연의 ) 성의가 하후연에게 죽은 이후에도, 마초는 위구에 군사를 주둔시켜놓고 밤낮으로 앞뒤로 조조군을 공격했는데, 마초와 한수에 의해 부교가 다 타버리자, 위하의 흙과 모래로 토성을 쌓으라고 조조에게 진언한 사람의 이름은?",순유,very hard
"( 연의 ) 구안의 유언비어로 인해서 퇴각하게 된 제갈량은 ""다섯 갈래로 후퇴하되, ㅁㅁㅁ의 숫자를 늘려가며 퇴각하라"" 고 말했다.",아궁이,very hard
"( 사서 ) 조휴는 병력을 이끌고 환현에 있는 성을 향해 진군하고, 가규는 호질과 전장군 만총과 함께 ___현으로 진군했는데, 이는 모두 조예의 명령에 따른 것이었다.",서양,super hard
"( 연의 ) _____에게 설득당한 황호의 말을 들은 유선은, 조양을 치러 갔던 강유에게 회군하라는 명령을 전하게 했다.",염우,super hard
"( 연의 ) 사마의가 좌우에 _____하고 사마사를 대동하고 쳐들어가자, 위연은 5백의 병력을 이끌고 상방곡으로 들어가 버렸다.",사마소,hard
"( 연의 ) ""너와 진랑의 무예를 비교하면 어떠냐"" 는 _____의 질문에, 정문은 자신이 낫다는 취지로 대답했다.",제갈량,hard
"( 연의 ) 조숭의 지인이자 부호로, 반동탁연합을 만들려고하는 조조에게 선뜻 거금을 지원한 상인의 이름은?",위홍,medium
( 연의 ) 장포의 의형제의 이름은?,관흥,medium
"( 연의 ) 황제 유비는 손권을 치기 위해, ㅁㅁ로 사자를 보내어 이민족의 병력 5만명을 빌려왔다.",오계,super hard
"( 연의, 사서 공통 ) 조조가 스스로 대군을 이끌고 형주와 양주를 정벌하려 할 때 유종에게 항복하도록 권하였으며, 조조에게 그 공적을 인정받아 왕찬과 더불어 관내후에 봉해진 사람의 이름은?",부손,very hard
"( 연의 ) 관구검과 문흠이 반란을 일으켰을 때, 사마사는 연주ㅁㅁ 등애에게 연주의 병력을 이끌고 낙가성으로 가게 했다.",자사,very hard
