question,answer,level
"( 연의 ) 제갈탄이 _____하고 주이를 거느리고 진군해오자 성쉬는 달아났는데, 그 자리에 노새 등 가축이 많았다.",문흠,super hard
"( 연의 ) 원술은 손견에게 ""전에 손견이 돌아가는 길을 끊은 _____의 움직임은 원소의 꾀"" 라는 내용의 밀서를 보냈다.",유표,hard
"( 연의 ) 관우는 ""형주치중종사 반준 대신 군전도독이자 ㅁㅁㅁ인 조루에게 형주의 수비를 돕게 하라"" 는 왕보의 진언을 받아들이지 않았다.",양말관,super hard
( 연의 ) 마속의 병력 중 다수는 물을 구하지 못해 ㅁ나라 군대에 투항했다.,위,hard
"( 연의, 사서 공통 ) 사마소는 _____의 목숨을 빼앗은 죄를 성제에게 떠넘겼다.",조모,hard
"( 연의, 사서 공통 ) 손권군이 익주의 유장을 치겠다는 명분으로 형주로 진군하려 할 때, 이를 막기 위해 유비가 강릉에 주둔하게 한 사람의 이름은?",관우,very hard
"( 연의 ) 사마의는 _____의 죽음을 확신하여, 병력을 이끌고 오장원으로 갔으나 이미 그곳은 텅 비어있었다.",제갈량,medium
"( 연의, 사서 공통 ) 여포가 이각과 곽사에 의해 장안에서 밀려났을 때, 여포의 아내를 숨겨준 사람의 이름은?",방서,very hard
"( 연의 ) 사마의는 ""_____에게는 오를 삼킬 생각이 있지만, 중원이 틈을 타고 공격할까봐 잠시 동오와 동맹을 맺었을 뿐이며, 육손도 군사를 일으키려는 체하고 있을 뿐, 실제로는 전황을 지켜볼 생각일테니, 동오를 막을 걱정은 말고 촉만 대비하면 된다"" 고 조예에게 말했다.",제갈량,very hard
"( 연의, 사서 공통 ) ""오늘을 위해서 그대를 기른 것"" 이 사마소의 뜻이라고 가충이 말하자, 이를 들은 성제가 창으로 죽인 사람의 이름은?",조모,hard
"( 연의, 사서 공통 ) 시중 위연을 사마의에게 보낸 사람의 이름은?",공손연,very hard
( 사서 ) 왕숙의 자는 ㅁㅁ이다.,자옹,super hard
"( 연의 ) 조조가 서주로 쳐들어왔을 때, 도겸은 미축을 북해태수 공융에게 보내어 원군을 청하고, 진등을 ㅁㅁㅁㅁ 전해에게 보내어 원군을 청했다.",청주태수,super hard
"( 연의, 사서 공통 ) 장로의 부하로, 마초를 시기하여 장로에게 마초에 대한 비난을 하여, 마초가 장로를 떠나게 되는 결정적인 계기가 된 사람의 이름은?",양백,very hard
"( 연의, 사서 공통 ) 마피에서 ㅁ색 용이 발견된 그해, 조예는 위나라의 연호를 바꾸었다.",청,super hard
"( 연의 ) 세 방면에서 북소리와 함께 사륜거가 나타나고 그 주위에는 검은 옷에 머리를 풀어헤치고 맨발인 사람들이 나타나자, 놀란 사마의가 상규성으로 들어가 나오지 않는 사이, 3만의 병력에게 곡식을 수확하여 노성으로 가져오게 한 사람의 이름은?",제갈량,very hard
"( 연의 ) 사마의는 ""제갈량은 야곡으로 진군하여 미성을 빼앗으려 할 것이고, 성공하면 기곡을 취하려고 할 것이니, 이미 조진에게 글을 보내어 나가 싸우지 말고 미성을 굳게 지키라고 해 두었으며, 손례와 신비에게는 기곡을 지키다가 적이 오면 기습하라고 해 두었다"" 고 _____에게 말했다.",장합,very hard
"( 연의 ) 적벽의 전투 후 주유가 남군의 조인을 처음 공격할 때, 성 밖에서 벌어진 조인군과 장흠군의 전투에서 이긴 쪽은 ㅁㅁ군이다.",조인,hard
( 사서 ) 헌제가 황제일 때 시중을 지낸 양기의 자는 ㅁㅁ이다.,공연,super hard
"( 연의, 사서 공통 ) 장로의 항복과 조비의 황제 즉위 사이에 벌어진 한중의 전투에서, 한중을 포기하고 물러나 패배한 군웅의 이름은?",조조,hard
( 연의 ) 왕윤은 가기인 초선을 _____에게만 자신의 딸이라고 소개했다.,여포,very hard
"( 연의 ) 조진은 진량을 맞이하기 위해 막사를 나갔다가, 제갈량의 지시에 따라 움직이는 관흥, 요화, _____, 오의, 마대, 왕평, 마충, 장익의 협공을 받았는데, 그 결과 위나라 군대는 제대로 대응하지 못하고 흩어져 도망쳤다.",오반,very hard
"( 연의 ) 서강족의 전차가 함정에 의해 무력화되자, 관흥이 죽인 적장의 이름은?",월길,hard
"( 연의 ) 대사마 조진이 촉한 정벌을 시도하자, 성고와 적파에 병력을 주둔시킨, 촉한의 신하의 이름은?",제갈량,very hard
( 연의 ) 유선은 조운을 ___현의 금병산 동쪽에 장사지내주고 철마다 제사를 올리게 했다.,성도,super hard
( 연의 ) 옹개의 반란을 진압한 제갈량은 고정을 ㅁㅁㅁㅁ로 삼아 세 개의 군을 다스리게 했다.,익주태수,very hard
"( 연의, 사서 공통 ) 동화의 출신지는 남군 ___현이다.",지강,super hard
"( 연의 ) 위연이 ""우리 위나라로 귀순하는게 어떨까"" 라고 말하자, 마대는 ""그건 어리석은 말씀으로, 대장부라면 스스로 패업을 이뤄야 하며, 촉의 사람들 중 당신의 상대가 될 자는 없으니, 내가 당신과 함께 ㅁㅁ을 점령하고 이후 서천으로 쳐들어가겠다"" 며 반대했다.",한중,very hard
"( 연의, 사서 공통 ) 조조에게 항복하려는 원담의 사자로 조조에게 갔다가, 그대로 눌러앉아 조조의 부하가 된 사람의 이름은?",신비,hard
"( 연의, 사서 공통 ) 종회가 ""어찌 이리 늦게 오셨느냐"" 고 말하자, 눈물을 흘리며 ""지금 온 것도 빠른 것이다"" 라고 대답한 사람의 이름은?",강유,super hard
"( 연의, 사서 공통 ) 마초는 _____하고 만나 그의 불만을 듣고는, 이를 유비에게 고하여, 그가 옥에 갇히고 처형되게 만들었다.",팽양,hard
"( 연의 ) 팔건장 중 한 사람으로, 여포가 조조에 의해 하비성에 포위당하자, 여포의 사신인 허사와 왕해를 호위하여 원술에게 갔다가 돌아오는 길에 장비에게 잡혀 조조에게 처형당한 장수의 이름은?",학맹,hard
"( 연의 ) 가맹관에서 장합이 황충에게 패하자, 조홍은 곽회의 진언에 따라 하후상과 _____에게 군사를 주어 장합을 도와주도록 했다.",한호,hard
"( 연의, 사서 공통 ) 등지가 ""유선이 즉위한 지 얼마 되지 않았으니, 오나라와 우호 관계를 맺어야 한다"" 고 말하자, ""나도 그렇게 생각한 지 오래이나, 사신으로 적당한 인물을 찾지 못했는데, 오늘에야 드디어 찾았으며, 그 사람은 바로 당신이다"" 라고 답한 사람의 이름은?",제갈량,hard
"( 연의 ) _____의 탈출을 알게 된 곽회와 진태는 상의하여, 곽회는 촉한군의 군량 수송로를 끊기 위해 조수로 가고, 진태는 적을 상대하기 위해 우두산으로 갔다.",이흠,very hard
"( 연의 ) 조진은 ""저는 위나라의 녹을 먹었으나 제갈량의 계략에 빠져 이렇게 되었으며, 그렇다 하더라도 고국을 잊지 않았으니, 당신이 촉군과 싸우는 동안 내부에서 반란을 일으켜 제갈량을 사로잡을 수 있게 하겠다"" 는 내용의 편지를 받았는데, 조진은 이를 _____의 편지가 맞다고 받아들였다.",강유,hard
( 연의 ) 강유는 마준의 휘하에서 ㅁㅁㅁ을 지냈다.,중랑장,super hard
"( 연의 ) 조운이 동오 정벌을 반대하자, 황제 유비는 ""손권이 관우를 해쳤다"" 라며 부사인, 미방, _____, 마충의 이름을 언급하고는, 그들의 일족까지 죽여 원한을 갚겠다고 말했다.",반장,very hard
"( 연의, 사서 공통 ) 관로는 _____에 대해 ""혼이 몸을 떠나있고 피가 붉지 않으며, 정신은 붕 떠있고 얼굴은 마른 나무같다"" 고 외삼촌에게 말했다.",하안,super hard
"( 연의, 사서 공통 ) 십상시의 난 당시, 조조의 관직은 ㅁㅁ교위였다.",전군,super hard
"( 연의 ) 장합은 이틀 연속으로 패배해 영채를 내어주고 물러나는 황충의 행동이 무슨 속임수를 쓰는 것일거라고 말해주었으나, ""그리 겁이 많으니 이제껏 여러번 싸움에 진 것"" 이라는 _____의 말을 듣고 부끄러워하며 물러났다.",하후상,hard
"( 연의 ) 손에 칼을 들고 ""너의 아버지인 악진은 위나라의 은혜를 입었는데, 너는 어찌 은혜를 보답하려 하지 않고 사마소를 따르느냐"" 고 악침에게 말한 사람의 이름은?",제갈탄,very hard
"( 연의 ) 사마의는 조예의 앞에 엎드려 눈물을 흘리며 ""내가 모반한다는 소문은 촉나라나 ㅁ나라의 간사한 계략"" 이라며 자신이 결백하다고 주장했으나, 결국 관직을 삭탈당하고 고향으로 돌아가게 되었다.",오,hard
"( 연의 ) 윤상과 양서가 천수성의 성문을 열어 촉나라 병사들을 들어오게 만들자, 하후무와 마준은 천수성의 서문으로 나가서 ㅁ족이 사는 지방으로 달아났다.",강,very hard
"( 연의 ) 조조군과 여포군이 복양에서 처음 전투를 벌였을 때, 둘 중 _____군이 이겼는데, 그날 밤에 상대가 영채에 기습을 해왔다.",여포,hard
"( 연의 ) 주유는 ""서천을 빼앗아 유비에게 주고 형주를 돌려받겠다"" 는 명분으로 유비의 허락을 받아 형주에 들어섰는데, ""형주성 위에 백기 두 개만 걸려있을 뿐 사람이 보이지 않는다"" 는 보고를 듣고는 감녕, _____, 서성과 함께 병사들을 이끌고 형주성 아래로 갔다.",정봉,very hard
"( 연의 ) 한중의 전투 중에, 양평관을 포기하고 달아나다가 유비의 장수인 _____, 조운, 황충에게 공격받아 크게 패한 조조는, 야곡의 어귀에 이르렀을 때 앞쪽에서 병력을 발견하고는 ""저 병력이 복병이라면 나는 끝장났다"" 고 말했으나, 그 병력을 이끄는 장수는 조창이었다.",장비,very hard
"( 연의, 사서 공통 ) 사마소의 요청에 따라 친정을 행한 황제의 이름은?",조모,very hard
"( 연의 ) 해가 지고 있는데다가 군사들이 지쳤으니 잠시 쉬어야 한다는 _____의 말을 듣고도, 황충은 지금이 공을 세울 기회라고 하며 자신과 맞서기 위해 출진한 한호와 싸워 그를 죽였다.",유봉,hard
"( 연의 ) 여포는 ㅁㅁ성을 함락시키고는, 미축에게 유비의 가솔들을 이끌고 서주로 가서 편히 지내도록 했다.",소패,hard
"( 연의 ) 마초와 한수의 연합군이 장안을 점령하자, 종요는 장안을 탈출하여 ㅁ관으로 가서 그 곳을 지켰다.",동,hard
"( 연의 ) 손견이 화웅에게 패했다는 소식이 도착하고 제후들이 모였는데, 이때 원소는 _____의 뒤에 서 있던 유비를 자리에 앉게 했다.",공손찬,medium
"( 연의 ) 유비가 유장의 항복을 받고 촉을 평정했을 때, 제갈량은 ㅁㅁ라는 관직에 있었다.",군사,super hard
( 사서 ) 포신의 동생의 이름은?,포도,very hard
"( 연의 ) 새로 지을 궁전을 그린 그림을 보고는 ""마음에 들지만 대들보와 기둥으로 쓸 재목이 없을까 걱정"" 이라는 조조에게, ""성 밖 30 리 되는 곳에 약룡담이라는 못이 있고, 그 근처에 약룡사라는 사당이 있는데, 옆에 쓸만한 배나무가 있다"" 고 대답한 사람의 이름은?",소월,very hard
"( 연의, 사서 공통 ) 손휴는 손침을 승상 겸 ㅁㅁㅁ으로 임명했다.",형주목,super hard
"( 연의 ) 마초는 위강은 죽였으나 양부는 죽이지 않고 참군으로 삼았는데, 그러자 양부가 양관과 함께 마초에게 천거한 사람의 이름은?",조구,super hard
"( 연의, 사서 공통 ) 최염의 출신주는 ㅁㅁ이다.",기주,very hard
"( 연의 ) ""수춘성이 사마소에 의해 함락되고 오나라 군대가 항복했으며, 사마소는 낙양으로 돌아갔고 곧 장성을 구하려고 한다"" 는 보고를 들은 강유는 놀라며 ""이번 원정도 그림 속의 ㅁ이 되고 말았다"" 고 말했다.",떡,very hard
"( 연의, 사서 공통 ) 연회 중에 방통이 ""남의 나라를 침공하고 즐거워한다면 어진 사람의 군대가 아니다"" 라고 말하자, 화를 내며 나가라고 했다가, 나중에 다시 방통을 불러온 사람의 이름은?",유비,hard
"( 연의, 사서 공통 ) 관평의 막내동생의 이름은?",관색,hard
"( 연의 ) 조안이 마실 것과 말린 사슴고기를 바둑에 정신이 팔려있던 남자들에게 먹이고 목숨을 빌고 돌아와서는, ""북두는 아홉 개의 별로 이루어져있다는데 어째서 한 사람 뿐이냐"" 는 질문을 하자, ""흩어지면 아홉이 되고 모이면 하나가 된다"" 고 대답한 사람의 이름은?",관로,hard
"( 연의 ) 기산에서 남안으로 진군하던 강유는 무성산으로 군량 수레를 옮겨놓았으나, _____의 야습과 화공으로 목적을 이루지 못했다.",등애,very hard
"( 연의, 사서 공통 ) 제갈량의 지시를 받아 두예와 함께 목우를 만드는 일을 맡은 사람의 이름은?",호충,super hard
"( 사서 ) 주유가 거소현의 현장일 때, 주유에게 군량을 요청받자 곡식이 있는 두 창고 중 하나를 통째로 내어준 사람의 이름은?",노숙,hard
( 연의 ) 장개는 밤 ___경에 조숭을 습격해서 죽였다.,3,super hard
"( 연의 ) 양회와 고패가 죽자, 방통은 그들이 데려온 병사들에게 ""너희를 길잡이로 삼아 ㅁㅁ관을 함락하려 하니 뜻대로 되면 너희에게 무거운 상을 내리겠다"" 고 말하여, 그 계획대로 실행되었다.",부수,very hard
"( 연의 ) 강유는 ""양안관이 함락되고 ㅁ성과 낙성도 적에게 넘어가서 한중을 빼앗겼다"" 는 보고를 듣고 놀라서 강천 어귀로 갔다.",한,super hard
"( 연의 ) 위연이 5백의 병력을 이끌고 상방곡으로 들어가버리자, 부하에게 골짜기 안을 정탐하고 오라고 지시한 사람의 이름은?",사마의,hard
"( 연의 ) 동승이 왕자복과 조조 주살 모의를 하고 있는데, 서량ㅁㅁ 마등이 찾아왔다.",태수,hard
"( 연의 ) 관우가 요화를 선봉으로 삼아 공격해오자, 만총에게 번성을 지키게 하고는 성을 나가 싸웠으나, 관우의 유인책에 당해 패하고 번성으로 후퇴한 장수의 이름은?",조인,hard
"( 연의 ) 조조가 장수를 공격하는 동안, 군웅인 _____의 군대가 호구에 주둔하여 유표를 압박하려 했다.",손책,hard
"( 연의, 사서 공통 ) 조조는 반동탁 연합군의 군웅들에게 ""원소는 ___군의 군사를 이끌고 맹진으로 가고, 산조의 제장들은 성고를 지키며 오창을 점거하고 환원과 태곡을 틀어막아 험요지를 장악하며, 원술은 남양의 군사를 이끌고 단수현과 석현에 주둔하다가 무관으로 들어가서 삼보를 뒤흔드는 작전"" 을 말했다.",하내,super hard
